Geo Point;Geo Shape;objectid;shape_leng;insee;nomcom;numdep;fusioinsee;nomcomto;st_areasha;st_lengths
48.4924832389,2.17928848122;"{""coordinates"": [[[2.193217668168883, 48.48034518930007], [2.190824988516404, 48.47404032318637], [2.161588476199194, 48.47473716350889], [2.148651499246476, 48.480690833902834], [2.13837703894776, 48.48750810724177], [2.151481459270341, 48.50151099128731], [2.157859325953751, 48.497184101662306], [2.178040941163017, 48.49810813248434], [2.178339384663609, 48.504983440785665], [2.188094406918239, 48.51237350903097], [2.182278366422234, 48.518055273080506], [2.187298703016564, 48.518287625065426], [2.194862275092366, 48.51516342092207], [2.203466690733516, 48.516552847250864], [2.202780748343522, 48.507336047009446], [2.216642540512475, 48.499304546055555], [2.193217668168883, 48.48034518930007]]], ""type"": ""Polygon""}";61;18537.7185752;91226;Étréchy;91;;Etréchy;14442090.0;18537.718575242812
48.6063091787,2.21888103138;"{""coordinates"": [[[2.213635778196261, 48.58251631849727], [2.202598465293824, 48.58881187150006], [2.202005397474358, 48.59569861053621], [2.210105696785282, 48.608022676025676], [2.198579216705459, 48.619307038455155], [2.20297262642099, 48.62838597019029], [2.206233274270399, 48.63081851818378], [2.225495992754841, 48.62858852194573], [2.223949650794123, 48.62213772219797], [2.236369123525523, 48.61253885623988], [2.242900162947936, 48.60369295932136], [2.236085257947821, 48.59852193156314], [2.234895693911887, 48.58896989478758], [2.213635778196261, 48.58251631849727]]], ""type"": ""Polygon""}";64;14493.4362103;91461;Ollainville;91;;Ollainville;10867827.5;14493.436210354019
48.6703327314,2.52837404941;"{""coordinates"": [[[2.533615926617082, 48.65734038343629], [2.51815073639635, 48.66037311725062], [2.504247097460524, 48.67181155368667], [2.518174560650176, 48.67547557329094], [2.521284434975297, 48.68145163396327], [2.529639187298209, 48.678327723073444], [2.543107275178427, 48.68677217021793], [2.541233860568675, 48.68043269567251], [2.547570591355319, 48.67177695195624], [2.533615926617082, 48.65734038343629]]], ""type"": ""Polygon""}";74;10392.048664;91514;Quincy-sous-Sénart;91;;Quincy-sous-Sénart;5276286.5;10392.048664033397
49.0976500716,2.18016319535;"{""coordinates"": [[[2.208226071881916, 49.091061306992074], [2.197654436227469, 49.09207921615472], [2.184008249322144, 49.086592338605364], [2.173592146378556, 49.08818466116619], [2.159705364297396, 49.10368000500879], [2.160815279680597, 49.10702364407725], [2.181090105426259, 49.108404243290764], [2.19947866708351, 49.094528119819834], [2.208967439634917, 49.09361982181274], [2.208226071881916, 49.091061306992074]]], ""type"": ""Polygon""}";98;9634.95004608;95628;Valmondois;95;;Valmondois;4558920.0;9634.950046052134
48.9851781012,3.14218296932;"{""coordinates"": [[[3.140557958947997, 48.95894289375245], [3.127600471009252, 48.97635748986775], [3.122574310053923, 48.97670443581614], [3.11246689380997, 48.97096829106328], [3.108947331555418, 48.97959509427358], [3.114852846062277, 48.98754765358796], [3.132447298018315, 48.991432101203074], [3.127158638085069, 48.996770125873084], [3.129889109129022, 49.006640435041426], [3.12659659135916, 49.01287537199617], [3.138370080253763, 49.01427410913396], [3.143478438452682, 49.012712510459025], [3.139419927702809, 49.003059922228495], [3.158885907663795, 48.999816586048475], [3.174134066785972, 48.990587538738694], [3.167041623698511, 48.986083569155426], [3.160493374858111, 48.967172845305], [3.140557958947997, 48.95894289375245]]], ""type"": ""Polygon""}";115;19385.3920498;77078;Chamigny;77;;Chamigny;14115383.0;19385.392049789396
48.5707254105,2.32774257442;"{""coordinates"": [[[2.342756038319069, 48.55283088682572], [2.339449314507137, 48.555016550051874], [2.317022752922143, 48.55291979421495], [2.312614467622999, 48.56255593463806], [2.313281782316677, 48.57575656826308], [2.316867985207581, 48.58559148900521], [2.326590094046656, 48.59294232691659], [2.338445908821837, 48.59049904514769], [2.336501928392554, 48.57482681782231], [2.3476312663028, 48.55741861223619], [2.342756038319069, 48.55283088682572]]], ""type"": ""Polygon""}";124;12205.7122681;91332;Leudeville;91;;Leudeville;7824758.5;12205.712268101097
48.5944942615,3.07093990033;"{""coordinates"": [[[3.095271254507196, 48.56144521654729], [3.052408565251538, 48.56405352115184], [3.046757384024238, 48.579608925908346], [3.034708655166726, 48.58453349340773], [3.035677189359355, 48.59321364870808], [3.036121255324105, 48.607911655902754], [3.057983100296517, 48.62923030106409], [3.072785713581808, 48.62788192316563], [3.079006400685325, 48.622831758842615], [3.102442198844801, 48.61787562472165], [3.104113125029893, 48.598525627673645], [3.097031487760058, 48.582574001465844], [3.104016719943435, 48.570469323658436], [3.096312585529996, 48.56763325442627], [3.099595976312048, 48.562287249519585], [3.095271254507196, 48.56144521654729]]], ""type"": ""Polygon""}";128;22174.1817567;77147;La Croix-en-Brie;77;;Croix-en-Brie (la);29756234.0;22174.181756669877
49.0032793478,2.23401999637;"{""coordinates"": [[[2.243522538577889, 48.99433615094276], [2.217128189840217, 49.002898539827896], [2.223938365742676, 49.01180926691527], [2.24169950950294, 49.00782227223926], [2.250359431011816, 49.000682761803496], [2.243522538577889, 48.99433615094276]]], ""type"": ""Polygon""}";132;6516.40474129;95491;Le Plessis-Bouchard;95;;Plessis-Bouchard (le);2561158.5;6516.404741280677
49.0250430993,1.91835280056;"{""coordinates"": [[[1.907059474812613, 49.01225586064428], [1.905083694845435, 49.02556506743088], [1.912473689832882, 49.04161205283494], [1.937802165256432, 49.02177632637226], [1.931983412542173, 49.017489154669605], [1.919474002824032, 49.014823276336216], [1.914951705162496, 49.01598751052248], [1.907059474812613, 49.01225586064428]]], ""type"": ""Polygon""}";134;8899.545720990001;78609;Tessancourt-sur-Aubette;78;;Tessancourt-sur-Aubette;4198660.0;8899.545721006645
48.9172263937,2.1399267913;"{""coordinates"": [[[2.120242856347999, 48.90320578350384], [2.113204845795602, 48.90633753807077], [2.1238336924741, 48.92247777268597], [2.142430773286287, 48.93512178653146], [2.16083879162961, 48.92026952951471], [2.161350443110866, 48.90799733182186], [2.142580713398806, 48.904491946945505], [2.13370344191007, 48.9116407198562], [2.125952172485707, 48.90766332412804], [2.120242856347999, 48.90320578350384]]], ""type"": ""Polygon""}";135;11860.738795199999;78418;Montesson;78;;Montesson;7151992.5;11860.738795204446
48.5359351532,1.99430156785;"{""coordinates"": [[[2.032328287219019, 48.501293030822424], [2.020784831699302, 48.517032370483065], [1.995072017480496, 48.514055801073546], [1.978253014839066, 48.50577046656616], [1.963477048974261, 48.51493599682894], [1.96074838331939, 48.52143467746461], [1.96766911682555, 48.52623615133512], [1.977253142389667, 48.52789338092097], [1.976093448304158, 48.53456776019081], [1.96206456899272, 48.5349948960688], [1.934125187233231, 48.54864719464459], [1.937964780326985, 48.56178020877668], [1.96268463456011, 48.56048697031532], [1.979664302240817, 48.554336450342895], [1.982990218656289, 48.556829912542284], [2.017574060297289, 48.55759738742342], [2.026651885505506, 48.54968337967515], [2.05069287113412, 48.54576643644049], [2.036195889848282, 48.53615873426625], [2.039845092739243, 48.512941545474554], [2.036639675318201, 48.50315437051655], [2.032328287219019, 48.501293030822424]]], ""type"": ""Polygon""}";143;29679.0366352;91200;Dourdan;91;;Dourdan;31293862.0;29679.036635157077
48.9429697515,2.67523211808;"{""coordinates"": [[[2.671068158308669, 48.92328718210839], [2.660678251211213, 48.93032648535751], [2.645187371063744, 48.93033557906492], [2.636460452917778, 48.93309715692634], [2.636741479251541, 48.943673344573384], [2.643350853897472, 48.95335118355405], [2.653194165163208, 48.955619189511786], [2.674584928304008, 48.956659330682626], [2.681438909288935, 48.95235235534626], [2.690721292198741, 48.95504742535106], [2.705912688991732, 48.95375476344177], [2.7234102853922, 48.960270959102154], [2.724226764631096, 48.958240553248814], [2.720098164227018, 48.94895076149799], [2.710103788289418, 48.94165204586431], [2.697739488965583, 48.938662944249565], [2.694718405290039, 48.93242339656102], [2.683400962189352, 48.926117139232076], [2.673479237944188, 48.92615346390401], [2.671068158308669, 48.92328718210839]]], ""type"": ""Polygon""}";150;17931.446846900002;77118;Claye-Souilly;77;;Claye-Souilly;15149600.5;17931.446846849867
49.1427407784,1.72224789983;"{""coordinates"": [[[1.738884276731469, 49.11439061060421], [1.733535810663725, 49.11464014736933], [1.722268922012788, 49.12213735300286], [1.69205895594878, 49.12866471301973], [1.702736416554408, 49.13673830391882], [1.708315691860101, 49.15756070794706], [1.718794684872994, 49.165684372607146], [1.733942062656956, 49.16586258505796], [1.742917018131336, 49.16273758661806], [1.739084517418771, 49.14951552848497], [1.742531215478927, 49.14700688820364], [1.741544378510266, 49.13797767926148], [1.731426359665081, 49.126388619357364], [1.732588809868417, 49.11975570344067], [1.738884276731469, 49.11439061060421]]], ""type"": ""Polygon""}";152;16315.3526582;95462;Omerville;95;;Omerville;12151027.0;16315.352658217562
48.8215895592,2.17761311514;"{""coordinates"": [[[2.161274834107938, 48.812780663752804], [2.150744478965477, 48.818849266445035], [2.171025535365524, 48.82391130606726], [2.180795305092002, 48.83062514740235], [2.199430485648876, 48.82978899449034], [2.198712050159722, 48.82335353462431], [2.178523499163135, 48.81486112614652], [2.176739232045641, 48.81401240800062], [2.161274834107938, 48.812780663752804]]], ""type"": ""Polygon""}";169;8805.05784929;92077;Ville-d'Avray;92;;Ville-d'Avray;3744244.0;8805.057849286646
48.1911011555,2.81419944811;"{""coordinates"": [[[2.810310115210018, 48.16099795370672], [2.810890160590386, 48.16427421929406], [2.801268634362611, 48.165500157722825], [2.798944059322215, 48.168411621338045], [2.790387538512841, 48.16540035240532], [2.780977484234441, 48.167362861050044], [2.793375689041465, 48.19236386060197], [2.78993208083439, 48.19875534552581], [2.780460654402206, 48.201095583268064], [2.767550528628155, 48.210797630598286], [2.774950090886754, 48.215031959765604], [2.793730658283411, 48.21862038746351], [2.795159150953893, 48.22175411363543], [2.807023267619585, 48.2102838407512], [2.825367128100785, 48.203590954339234], [2.862131017134769, 48.21752328774429], [2.863309494488209, 48.21477132168953], [2.848712734471318, 48.19695569550288], [2.83775835905075, 48.166014859928396], [2.82330035002246, 48.16558018671026], [2.810310115210018, 48.16099795370672]]], ""type"": ""Polygon""}";172;25846.1174291;77071;Chaintreaux;77;;Chaintreaux;24243816.5;25846.1174290894
48.707150143,2.03714431459;"{""coordinates"": [[[2.03762929282701, 48.680220071285774], [2.029656784075737, 48.68454514280374], [2.020820820723154, 48.69645453032304], [2.023426095977735, 48.70319525299809], [2.002901161240054, 48.71409842056836], [2.004349825386704, 48.72082080531676], [2.034217400200058, 48.72594152019312], [2.061828414781667, 48.72302254670675], [2.066560867328435, 48.717617733203326], [2.055518385498727, 48.699819648185304], [2.055658738541029, 48.68678680606562], [2.045836488373521, 48.68678058220345], [2.042551609691257, 48.6806914703136], [2.03762929282701, 48.680220071285774]]], ""type"": ""Polygon""}";177;16116.2568041;78160;Chevreuse;78;;Chevreuse;14108071.5;16116.256804079962
48.8328470856,1.60339390976;"{""coordinates"": [[[1.59046906602664, 48.81733460360132], [1.581793415286147, 48.82982490297949], [1.594496209325862, 48.83569558163175], [1.594880350883743, 48.83913610426314], [1.586621428202533, 48.84320337791106], [1.598649933852553, 48.84894860133789], [1.606811058452664, 48.84496932666808], [1.61650308021423, 48.84692571929501], [1.620389342136467, 48.844784895895614], [1.621940989187508, 48.82888209418155], [1.608708426105515, 48.81984194780319], [1.59046906602664, 48.81733460360132]]], ""type"": ""Polygon""}";183;11293.5494235;78285;Gressey;78;;Gressey;6878083.5;11293.549423483682
49.1835139361,1.72855495896;"{""coordinates"": [[[1.722190083247493, 49.172005665914455], [1.718979319040093, 49.17318543073685], [1.712019605874024, 49.178416281809504], [1.72586432340193, 49.194334730875184], [1.739233625518334, 49.19238037171351], [1.742694623806433, 49.17980143315708], [1.735399641023269, 49.17523824028778], [1.725579037708574, 49.176951026670274], [1.7211906801331, 49.17526802719697], [1.722190083247493, 49.172005665914455]]], ""type"": ""Polygon""}";192;7716.09439891;95139;La Chapelle-en-Vexin;95;;Chapelle-en-Vexin (la);3309752.5;7716.0943989060925
48.9610924482,1.64777778517;"{""coordinates"": [[[1.648473672413871, 48.95102103567151], [1.630992042609131, 48.95163211362952], [1.637029723080301, 48.95625174561317], [1.633989323322804, 48.96177525616085], [1.637113644450839, 48.967638697983695], [1.663794537455567, 48.96964773307783], [1.665963893296819, 48.97028344608833], [1.665907147554124, 48.96983313708423], [1.661278587244102, 48.96019437331709], [1.649356295700901, 48.9543676580915], [1.648473672413871, 48.95102103567151]]], ""type"": ""Polygon""}";203;8083.8384547099995;78245;Fontenay-Mauvoisin;78;;Fontenay-Mauvoisin;3257902.5;8083.83845471042
48.4597288126,2.46450828384;"{""coordinates"": [[[2.468439836010718, 48.444075082256944], [2.444672047430658, 48.45263887700131], [2.441995942878729, 48.46902679440349], [2.445053291047977, 48.47543751628217], [2.460309448330518, 48.474698161291684], [2.484617826320275, 48.4614285987529], [2.499641403077456, 48.45905484822449], [2.497940704914491, 48.45726638241755], [2.468439836010718, 48.444075082256944]]], ""type"": ""Polygon""}";212;12039.442829000001;91195;Dannemois;91;;Dannemois;8380437.0;12039.44282901959
48.6613107676,2.33108879096;"{""coordinates"": [[[2.336861537656089, 48.65030936920091], [2.324345880587344, 48.6565356536525], [2.318728500486487, 48.66564267029866], [2.325093494433438, 48.66909698440027], [2.338125432437762, 48.66737105034268], [2.341952353469228, 48.66758113184323], [2.336861537656089, 48.65030936920091]]], ""type"": ""Polygon""}";230;6070.45408892;91667;Villemoisson-sur-Orge;91;;Villemoisson-sur-Orge;2164819.5;6070.454088922064
48.8178723511,3.00613268677;"{""coordinates"": [[[3.006927964882937, 48.787994902227965], [3.00246385960079, 48.793939936128545], [3.005446330583737, 48.80674680948521], [2.990496236739641, 48.80628788160852], [2.982491478470302, 48.802482672470305], [2.978389615779793, 48.81173642257367], [2.983178900031269, 48.82396838074538], [2.987956887387658, 48.835858264211765], [2.992793318346364, 48.83504025582411], [3.004428428662045, 48.84543669333027], [3.018134365901982, 48.84039914181518], [3.011062185545802, 48.8356694980296], [3.01255922549896, 48.82931101388352], [3.036335405679302, 48.81877479787634], [3.037436217458063, 48.81553678847768], [3.036981953062977, 48.808674837803714], [3.022751421643599, 48.80531478371931], [3.006927964882937, 48.787994902227965]]], ""type"": ""Polygon""}";241;18850.7674836;77371;Pommeuse;77;;Pommeuse;13504335.5;18850.76748362555
48.8590188206,2.11364039022;"{""coordinates"": [[[2.110636173500443, 48.8410876219762], [2.102663856993995, 48.842745920428314], [2.092697911771176, 48.84617837034004], [2.094520194511738, 48.85266775460509], [2.106944288429822, 48.856952241884706], [2.10558991745022, 48.86677228767252], [2.109398751331528, 48.87283544596527], [2.119794118279736, 48.87811064882212], [2.124356420222626, 48.874384781563336], [2.131714612727231, 48.862377887892585], [2.122449918350089, 48.85078030314219], [2.119793951377809, 48.84826950369984], [2.11090679512584, 48.84998456968815], [2.110636173500443, 48.8410876219762]]], ""type"": ""Polygon""}";261;11429.1594975;78350;Louveciennes;78;;Louveciennes;5766261.5;11429.15949753073
48.3413324688,2.75094860085;"{""coordinates"": [[[2.73124808517086, 48.32351379620688], [2.720313082515632, 48.352836954173696], [2.794036645128217, 48.34719401040795], [2.793781300405696, 48.343468804253106], [2.784918476703634, 48.33586852943309], [2.772873575892014, 48.34089339395955], [2.764616071860021, 48.337503374009344], [2.746245226536336, 48.33290391168449], [2.741174031517162, 48.324201701034234], [2.73124808517086, 48.32351379620688]]], ""type"": ""Polygon""}";325;15343.9218159;77312;Montigny-sur-Loing;77;;Montigny-sur-Loing;8999143.0;15343.92181586622
